date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-10-17,12.36,12.41,11.92,11.84,497173.38,-0.47,-3.79,12.34,12.272,12.512,435219.19,428678.21,563757.89,3.81
2017-10-16,12.36,12.62,12.39,12.31,371044.88,0.07,0.57,12.456,12.297,12.625,457838.76,410009.0,602907.79,2.84
2017-10-13,12.39,12.49,12.32,12.22,265847.34,-0.12,-0.96,12.444,12.251,12.692,475291.82,404241.69,618618.23,2.04
2017-10-12,12.55,12.68,12.44,12.32,433897.12,-0.19,-1.5,12.358,12.229,12.771,501383.77,425406.49,648879.88,3.32
2017-10-11,12.53,12.7,12.63,12.24,608133.25,0.13,1.04,12.28,12.242,12.828,472495.29,467143.25,665270.75,4.66
2017-10-10,12.23,12.76,12.5,12.21,610271.19,0.17,1.38,12.204,12.201,12.876,422137.22,456082.16,677721.54,4.67
2017-10-09,12.1,12.36,12.33,11.94,458310.22,0.44,3.7,12.138,12.185,12.948,362179.24,489248.91,687326.42,3.51
2017-09-29,12.11,12.2,11.89,11.75,396307.06,-0.16,-1.33,12.058,12.193,13.027,333191.56,584616.74,716359.25,3.04
2017-09-28,12.17,12.3,12.05,12.01,289454.72,-0.2,-1.63,12.1,12.383,13.156,349429.21,621869.21,760076.98,2.22
2017-09-27,12.33,12.39,12.25,12.17,356342.91,0.08,0.66,12.204,12.583,13.273,461791.21,667601.84,811881.66,2.73
2017-09-26,11.88,12.22,12.17,11.88,310481.31,0.24,2.01,12.198,12.751,13.401,490027.1,698837.57,877210.73,2.38
2017-09-25,12.17,12.3,11.93,11.81,313371.78,-0.17,-1.41,12.232,12.952,13.516,616318.58,795806.58,967006.17,2.4
2017-09-22,12.46,12.48,12.1,12.03,477495.34,-0.47,-3.74,12.328,13.133,13.591,836041.92,832994.77,1029967.09,3.66
2017-09-21,12.22,12.89,12.57,12.22,851264.69,0.35,2.86,12.666,13.312,13.623,894309.21,872353.28,1057568.85,6.52
2017-09-20,12.18,12.33,12.22,12.03,497522.38,-0.12,-0.97,12.962,13.414,13.641,873412.48,863398.26,1092452.73,3.81
2017-09-19,12.1,12.48,12.34,11.82,941938.69,-0.07,-0.56,13.304,13.551,13.659,907648.04,899360.93,1116826.98,7.22
2017-09-18,13.44,13.45,12.41,12.41,1411988.5,-1.38,-10.01,13.672,13.71,13.69,975294.58,885403.94,1150329.36,10.82
